10.06262851,0.08718755841,10.06270289,-0.2101564556,10.07650828,0.01682090759,10.07708383,0.01783562638
10.07258248,0.10462524,10.07269883,-0.2521549165,10.08531642,0.06651306152,10.08538151,0.06712342799
10.0827508,0.1234824955,10.0828259,-0.2975562811,10.09568787,0.1238975525,10.09576035,0.1217613369
10.09354925,0.1437201202,10.09363866,-0.3462603986,10.10567999,0.1820545197,10.10582924,0.1777420193
10.10257459,0.1652994901,10.10264611,-0.3981681764,10.11523509,0.2398853302,10.11529636,0.2305298001
10.112849,0.1881827861,10.11292505,-0.4531812966,10.12583542,0.2966957092,10.12596393,0.2818813622
10.12315178,0.2123328149,10.12332749,-0.5112024546,10.13617873,0.3508434296,10.13625479,0.33363536
10.13263321,0.2377133369,10.13273716,-0.5721353889,10.14521003,0.4055500031,10.14527321,0.3829441369
10.14262462,0.2642884552,10.14271927,-0.6358843446,10.15537095,0.4592895508,10.15544415,0.4322948754
10.15257668,0.2920233905,10.15264916,-0.702354908,10.165061,0.513010025,10.16515636,0.4802875817
10.1626308,0.3208837509,10.16269732,-0.7714532614,10.17513657,0.5652885437,10.1752007,0.5272846818
10.17321372,0.3508360386,10.1732924,-0.8430868387,10.18516541,0.617351532,10.18522692,0.5737152696
10.18272805,0.3818474114,10.18279862,-0.9171635509,10.1953249,0.6685504913,10.19540167,0.6174488664
10.19262481,0.4138855338,10.19268918,-0.9935923219,10.20525432,0.718547821,10.20532537,0.6617317796
10.20323253,0.446919322,10.20330906,-1.072283506,10.21511793,0.7679233551,10.21518707,0.7029343247
10.21320367,0.4809179008,10.21327066,-1.153147817,10.22548628,0.8163776398,10.22554922,0.7426949143
10.22265387,0.5158507824,10.22276735,-1.23609674,10.23535919,0.8632698059,10.23542881,0.7804718614
10.23264861,0.5516890287,10.23272991,-1.321043134,10.24803948,0.9095115662,10.24840069,0.8180847764
10.24437428,0.5884035826,10.2448802,-1.407901168,10.25966978,0.9556102753,10.26011252,0.8519611955
10.25567198,0.6259664297,10.25608349,-1.496584535,10.26896,1.000965118,10.26926112,0.8851719499
10.26519847,0.6643497348,10.26565218,-1.587009192,10.28451824,1.045658112,10.28465128,0.9169121385
10.27500558,0.7035267949,10.27526164,-1.679091334,10.28574133,1.090335846,10.28589582,0.948104918
10.28477693,0.743471384,10.28487802,-1.772748828,10.29590988,1.134662628,10.29601932,0.9764328599
10.29373479,0.7841575146,10.2938807,-1.867899418,10.31836629,1.178062439,10.31859016,1.002548337
10.31779051,0.8255597949,10.31810164,-1.964462161,10.32240677,1.221967697,10.32270765,1.026231885
10.32123637,0.8676537275,10.32179499,-2.062357903,10.32644033,1.26524353,10.32660031,1.049833417
10.32424521,0.9104149938,10.3244462,-2.161507368,10.33632827,1.306768417,10.33647513,1.072731137
10.3334074,0.9538204074,10.33353543,-2.261832714,10.3458252,1.349020004,10.34594178,1.092283368
10.34386945,0.9978461266,10.34399509,-2.363256693,10.35593677,1.390377045,10.35606623,1.109365582
10.3539362,1.042469621,10.35413671,-2.465703487,10.36565924,1.431180954,10.36582637,1.125246167
10.36291337,1.087668538,10.3630209,-2.569097996,10.37587905,1.471412659,10.37606645,1.141096234
10.37326503,1.133420587,10.37338376,-2.673365831,10.38665271,1.51268959,10.38675332,1.154447675
10.38639331,1.179705262,10.38652587,-2.778434992,10.39560556,1.551887512,10.39570761,1.163429379
10.39294481,1.22650075,10.39305091,-2.884231329,10.40575576,1.591848373,10.40585899,1.171053052
10.40298009,1.273786426,10.40309072,-2.990685463,10.41603541,1.632055283,10.41619492,1.178894162
10.41352391,1.32154119,10.41364169,-3.097726107,10.43035269,1.671895981,10.43046641,1.186323285
10.42397952,1.369745612,10.42419958,-3.205284357,10.43565226,1.710765839,10.43576169,1.192216992
10.43284202,1.418379903,10.43294883,-3.313293219,10.4456501,1.750011444,10.44575882,1.197620511
10.44314313,1.46742487,10.44325638,-3.421683073,10.45645404,1.789821625,10.45657468,1.203647733
10.45403004,1.516860127,10.45415854,-3.530389071,10.4671464,1.82784462,10.46723485,1.208559155
10.46687627,1.566668272,10.4670341,-3.639345646,10.47616148,1.867301941,10.47628069,1.211725354
10.47355008,1.61682868,10.47402215,-3.748489141,10.48592567,1.905105591,10.48617339,1.212619901
10.48287296,1.667324543,10.48298788,-3.857754469,10.49636889,1.944038391,10.49648428,1.212516904
10.49304223,1.718136072,10.49316311,-3.967082024,10.50849104,1.98166275,10.50857711,1.212417722
10.50826073,1.769245982,10.5083828,-4.07640934,10.51567388,2.020139694,10.51577592,1.212286115
10.51279569,1.820634961,10.51290226,-4.185675144,10.52588725,2.058555603,10.52599239,1.212129712
10.52308893,1.872287273,10.52320409,-4.294822216,10.53616571,2.09667778,10.53633833,1.211547971
10.53340888,1.92418313,10.53354192,-4.403791428,10.54837632,2.135360718,10.54848933,1.21054852
10.54759693,1.976305366,10.54770899,-4.512525082,10.55683517,2.173551559,10.55694962,1.208694577
10.55287313,2.028637648,10.55297685,-4.620967388,10.56599331,2.212396622,10.56610131,1.205572248
10.56292772,2.081160545,10.563061,-4.729063988,10.57566547,2.250612259,10.57582593,1.200328946
10.57298374,2.133858681,10.57310367,-4.836760044,10.58931851,2.289598465,10.58944893,1.193098187
10.58407378,2.18671298,10.5841918,-4.944004059,10.59580994,2.32749939,10.59593296,1.181953549
10.59284353,2.239706755,10.5929544,-5.050740719,10.60622072,2.367038727,10.60633492,1.16820538
10.602772,2.292823315,10.60288334,-5.156923294,10.61581397,2.40483284,10.61594248,1.150720716
10.61292815,2.346045732,10.61303782,-5.262498379,10.62966967,2.444395065,10.629812,1.13186276
10.62410164,2.399355412,10.62423658,-5.367418766,10.63662982,2.482179642,10.63676143,1.114368558
10.63299084,2.452736855,10.63316441,-5.471636295,10.64582515,2.521783829,10.64603472,1.094377637
10.64294457,2.506171465,10.64306998,-5.575105667,10.65627551,2.560562134,10.65640378,1.071008801
10.65406203,2.55964303,10.65422225,-5.677779675,10.66641974,2.599803925,10.66657066,1.047359586
10.66541338,2.613133907,10.66554546,-5.779613018,10.67580938,2.63939476,10.67595673,1.022987485
10.67328072,2.666626453,10.67340708,-5.88056469,10.68578625,2.678491592,10.68590546,0.9960347414
10.68320847,2.72010541,10.68334174,-5.980588436,10.69630885,2.718364716,10.69646072,0.967146039
10.69327974,2.773551226,10.6934042,-6.079646111,10.71088457,2.757810593,10.71102715,0.9362508059
10.70315695,2.82694912,10.70342755,-6.177696705,10.71585774,2.798091888,10.71601105,0.9042283297
10.71290541,2.880279779,10.71302462,-6.274700642,10.72609591,2.837928772,10.72629404,0.8713895082
10.72316623,2.933526516,10.72330356,-6.370617867,10.73705196,2.878566742,10.73727417,0.8368054628
10.73303103,2.98667264,10.73315263,-6.465414524,10.74583817,2.919116974,10.74595261,0.799844861
10.74302459,3.039701223,10.7431519,-6.559052467,10.75976205,2.959817886,10.76006818,0.7615395784
10.75913835,3.092593431,10.75945735,-6.65149641,10.77334309,3.0014534,10.77360082,0.72308743
10.77254677,3.145333529,10.77303815,-6.742712975,10.77911544,3.042478561,10.77942586,0.6823083162
10.77610064,3.197903395,10.77642155,-6.832669258,10.78893113,3.084266663,10.7893393,0.639392972
10.78491139,3.250285864,10.78540707,-6.921331882,10.79831266,3.126470566,10.79848385,0.5970155001
10.79542327,3.302462578,10.7956605,-7.008674622,10.80661726,3.168498993,10.80694556,0.5521851778
10.80319166,3.354418278,10.80334806,-7.09466362,10.81730056,3.211078644,10.81746745,0.5059720278
10.8158834,3.406134605,10.81605506,-7.179271698,10.82706785,3.254299164,10.82735777,0.4589463472
10.82371807,3.457593441,10.82398891,-7.262469769,10.83721685,3.296890259,10.83735085,0.4108239412
10.83391404,3.508779049,10.83407521,-7.34423399,10.84580994,3.339300156,10.84593558,0.3611317873
10.84332633,3.559672356,10.84344959,-7.424535751,10.85746694,3.383428574,10.85761356,0.3110848665
10.85362911,3.610257149,10.85376906,-7.503353596,10.86644793,3.426992416,10.86666036,0.2592908144
10.8654809,3.660517216,10.86561465,-7.580662251,10.8758769,3.470523834,10.8760035,0.2060586214
10.87322521,3.710433722,10.873353,-7.656441689,10.88596368,3.515525818,10.88615727,0.1524220705
10.8832047,3.759989023,10.88334012,-7.730667114,10.89655519,3.559329987,10.89671111,0.09707081318
10.8935492,3.809168339,10.8936789,-7.803324223,10.91015196,3.604221344,10.91025901,0.03984081745
10.90985918,3.857953548,10.91001177,-7.874387264,10.91608024,3.649532318,10.91624331,-0.0178622026
10.91302896,3.906328678,10.91315866,-7.943843365,10.92617917,3.694997787,10.92631364,-0.07744205743
10.92321205,3.954275131,10.92341638,-8.011673927,10.93651295,3.740089417,10.93663645,-0.137792483
10.93375611,4.001778126,10.9338913,-8.07786274,10.94684911,3.786365509,10.94703197,-0.1994894892
10.94638705,4.048820019,10.94661379,-8.14239502,10.95701718,3.831956863,10.9572351,-0.2623576224
10.95291495,4.095386028,10.95305943,-8.205257416,10.96593499,3.879184723,10.96606493,-0.3256529868
10.96323085,4.141458035,10.96341729,-8.266437531,10.97658992,3.926071167,10.97681093,-0.3904761374
10.97340894,4.187021255,10.97363877,-8.325925827,10.98742485,3.973049164,10.98762918,-0.4556616843
10.98691559,4.232059956,10.98716569,-8.383704185,10.99592614,4.020740509,10.99605918,-0.521974504
10.99315405,4.276558399,10.99329233,-8.439774513,11.0060153,4.06819725,11.00614524,-0.5887698531
11.0033443,4.320500374,11.00352979,-8.494116783,11.01645303,4.116407394,11.0166111,-0.6563948989
11.01314569,4.363873005,11.01327109,-8.546730995,11.03096557,4.165405273,11.03112721,-0.7245902419
11.02519083,4.40666008,11.02542639,-8.59760952,11.03595567,4.213418961,11.03611135,-0.7934111953
11.03285456,4.44884634,11.03298593,-8.646744728,11.04615378,4.262615204,11.04628801,-0.8638038039
11.04317665,4.490418911,11.04339719,-8.694134712,11.05674243,4.311660767,11.05700088,-0.9347361922
11.05393147,4.53136301,11.0540688,-8.739775658,11.07071161,4.361541748,11.07084608,-1.007225037
11.06303382,4.57166481,11.06316757,-8.783665657,11.07591081,4.411138535,11.07611561,-1.080423355
11.0730443,4.611312389,11.07318187,-8.825800896,11.08652449,4.461219788,11.08671141,-1.154569626
11.08307624,4.650290966,11.08320808,-8.866185188,11.0966332,4.512069702,11.09676838,-1.229925156
11.09405088,4.688590527,11.09418035,-8.90481472,11.10916829,4.562105179,11.10938883,-1.305343628
11.1030724,4.726195812,11.10320377,-8.941696167,11.1159358,4.612888336,11.11615658,-1.382171631
11.11495471,4.76309824,11.11508965,-8.976828575,11.12605953,4.664764404,11.12623143,-1.45898056
11.12310934,4.799282551,11.1232512,-9.010217667,11.1411562,4.715286255,11.14147162,-1.536407471
11.13734198,4.834743023,11.13786149,-9.041870117,11.15003228,4.766757965,11.15035558,-1.614629745
11.1457839,4.869463921,11.14614534,-9.071785927,11.16431379,4.818532944,11.16461897,-1.692661285
11.154598,4.903439999,11.15500212,-9.099978447,11.17502117,4.871238708,11.1752727,-1.771808624
11.16504025,4.936658859,11.16532445,-9.126452446,11.17826486,4.923408508,11.17841744,-1.851640701
11.17777658,4.96911335,11.17800713,-9.151216507,11.19171524,4.975727081,11.19187951,-1.931373596
11.18318725,5.000793457,11.18335772,-9.174282074,11.19563079,5.029258728,11.19573545,-2.012809753
